date_today,store_id,pr_sku_id,pr_group_id,pr_cat_id,pr_subcat_id,pr_uom_id,st_city_id,st_division_code,st_type_format_id,st_type_loc_id,st_type_size_id,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21
2023-07-18,16a5cdae362b8d27a1d8f8c7b78b4330,5f2c6c83d8629cb955c1b1ad53a2aecd,c74d97b01eae257e44aa9d5bade97baf,c559da2ba967eb820766939a658022c8,1e2248e0a1305fdf1dca5510e06a2b96,17,c1f75cc0f7fe269dd0fd9bd5e24f9586,296bd0cc6e735f9d7488ebc8fbc19130,1,2,8,4.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,8.0,1.0,4.0,4.0,8.0,4.0,10.0,4.0,4.0,5.0
2023-07-18,42a0e188f5033bc65bf8d78622277c4e,050a8120e2a3b8751df8752fcc0323ef,c20ad4d76fe97759aa27a0c99bff6710,fb2fcd534b0ff3bbed73cc51df620323,f222c0d412b9a812f556597c95540276,1,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,13.0,10.0,32.0,29.0,55.0,41.0,22.0,15.0,6.0,17.0,56.0,32.0,10.0,11.0,7.0,21.0,39.0,78.0,51.0,16.0,2.0,14.0
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,5b26f85ccb23039364226f66f0366c66,c74d97b01eae257e44aa9d5bade97baf,c559da2ba967eb820766939a658022c8,8ec316a6bd7240d74c0567a1d9b311e5,17,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,4.0,5.0,6.0,8.0,8.0,7.0,6.0,9.0,7.0,6.0,6.0,10.0,5.0,3.0,1.0,7.0,5.0,3.0,8.0,10.0,6.0,13.0
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,62d4af457ba2540ce0898a211c0cd17a,c74d97b01eae257e44aa9d5bade97baf,c559da2ba967eb820766939a658022c8,e06f5ed77191826c212c30722f2cc5a2,17,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,38.0,32.0,63.0,49.0,63.0,44.0,46.0,37.0,41.0,40.0,42.0,40.0,54.0,35.0,32.0,25.0,43.0,36.0,47.0,40.0,54.0,42.0
2023-07-18,fa7cdfad1a5aaf8370ebeda47a1ff1c3,6b42fc2011e87c7b873b2bba3bf27a36,aab3238922bcc25a6f606eb525ffdc56,28fc2782ea7ef51c1104ccf7b9bea13d,d29b5ce9c2883f0b7e90f79071a2ca82,1,885fe656777008c335ac96072a45be15,296bd0cc6e735f9d7488ebc8fbc19130,1,1,12,7.0,7.0,5.0,1.0,16.0,4.0,2.0,4.0,5.0,7.0,10.0,7.0,3.0,6.0,6.0,6.0,3.0,12.0,11.0,6.0,2.0,3.0
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,20d9b4bfd4b672f61d87f420856aac5d,c74d97b01eae257e44aa9d5bade97baf,c559da2ba967eb820766939a658022c8,6e84696301885ba0a9dc8de6fe45abd0,17,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,136.0,150.0,118.0,106.0,199.0,149.0,150.0,140.0,138.0,215.0,245.0,200.0,145.0,178.0,146.0,143.0,186.0,238.0,203.0,190.0,232.0,189.0
2023-07-18,16a5cdae362b8d27a1d8f8c7b78b4330,ac07fc361989dad50ab81819a48f2e33,c74d97b01eae257e44aa9d5bade97baf,c559da2ba967eb820766939a658022c8,6e84696301885ba0a9dc8de6fe45abd0,17,c1f75cc0f7fe269dd0fd9bd5e24f9586,296bd0cc6e735f9d7488ebc8fbc19130,1,2,8,5.0,11.0,10.0,23.0,27.0,26.0,22.0,15.0,12.0,9.0,14.0,27.0,31.0,26.0,23.0,15.0,27.0,22.0,17.0,45.0,11.0,10.0
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,603c32f40317b3179730bb4d8a032f84,6512bd43d9caa6e02c990b0a82652dca,e58cc5ca94270acaceed13bc82dfedf7,aa50d6506c1e1b3f030c0b19962eb625,1,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,3.0,1.0,1.0,13.0,19.0,26.0,21.0,12.0,18.0,14.0,7.0,17.0,14.0,11.0,1.0,8.0,5.0,18.0,4.0,22.0,17.0,5.0
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,f90206b56fb4d6ad8dd9ae7a862af9cc,c74d97b01eae257e44aa9d5bade97baf,1bc0249a6412ef49b07fe6f62e6dc8de,ca34f669ae367c87f0e75dcae0f61ee5,17,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,5.0,10.0,8.0,7.0,7.0,11.0,7.0,4.0,4.0,10.0,9.0,8.0,4.0,12.0,15.0,12.0,1.0,9.0,5.0,5.0,1.0,12.0
2023-07-18,fa7cdfad1a5aaf8370ebeda47a1ff1c3,f4ecfca825c8c12b5013b899aef55eb4,aab3238922bcc25a6f606eb525ffdc56,9701a1c165dd9420816bfec5edd6c2b1,6d795bb9e527e367063c0044c4fc16a6,1,885fe656777008c335ac96072a45be15,296bd0cc6e735f9d7488ebc8fbc19130,1,1,12,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2023-07-18,42a0e188f5033bc65bf8d78622277c4e,3271c9877efbd2156e62cdc25895e46f,c74d97b01eae257e44aa9d5bade97baf,c559da2ba967eb820766939a658022c8,41b1d51c9e3ba9a263361f9cfa0eb434,17,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
2023-07-18,6364d3f0f495b6ab9dcf8d3b5c6e0b01,6dc2d6abe22eaa15ea066134c983f2ac,c20ad4d76fe97759aa27a0c99bff6710,fb2fcd534b0ff3bbed73cc51df620323,f222c0d412b9a812f556597c95540276,1,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,3.0,4.0,8.0,4.0
2023-07-18,16a5cdae362b8d27a1d8f8c7b78b4330,706b9e39dd3ca40669b5f5c74bfebeb8,aab3238922bcc25a6f606eb525ffdc56,28fc2782ea7ef51c1104ccf7b9bea13d,7a8aebb07d6e8ba9da453ec0f3f359a4,1,c1f75cc0f7fe269dd0fd9bd5e24f9586,296bd0cc6e735f9d7488ebc8fbc19130,1,2,8,8.0,7.0,11.0,9.0,11.0,15.0,4.0,12.0,13.0,7.0,13.0,14.0,8.0,3.0,18.0,11.0,3.0,12.0,17.0,15.0,1.0,5.0
2023-07-18,42a0e188f5033bc65bf8d78622277c4e,b5bd9ec2c8ff3cb0c9f606c1a59ec4b9,c51ce410c124a10e0db5e4b97fc2af39,2df45244f09369e16ea3f9117ca45157,c8e00869dc0be7bc8f9e699633edc8cc,1,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
2023-07-18,f7e6c85504ce6e82442c770f7c8606f0,22988026fe85fde60d8bf777ab6bc3b4,c74d97b01eae257e44aa9d5bade97baf,f3173935ed8ac4bf073c1bcd63171f8a,5fd72b9fc7118bd36a137d7cea8c588a,17,3202111cf90e7c816a472aaceb72b0df,32586311f16876abf92901085bd87b99,1,1,12,6.0,9.0,12.0,19.0,15.0,7.0,1.0,2.0,2.0,4.0,1.0,5.0,4.0,5.0,1.0,5.0,13.0,6.0,4.0,2.0,1.0,4.0
2023-07-18,f7e6c85504ce6e82442c770f7c8606f0,67797f1f0f02ec5ccd5e3abd2d4e5b81,aab3238922bcc25a6f606eb525ffdc56,28fc2782ea7ef51c1104ccf7b9bea13d,b3e70d072fc648f6934c288e44f5c35e,1,3202111cf90e7c816a472aaceb72b0df,32586311f16876abf92901085bd87b99,1,1,12,10.0,8.0,12.0,12.0,12.0,10.0,7.0,10.0,9.0,7.0,15.0,8.0,12.0,11.0,7.0,6.0,9.0,16.0,19.0,7.0,7.0,6.0
2023-07-18,16a5cdae362b8d27a1d8f8c7b78b4330,10d26ea8eac593b8e397fc0aad2134c4,c74d97b01eae257e44aa9d5bade97baf,1bc0249a6412ef49b07fe6f62e6dc8de,6639ae8d530e71980239f7bff60e247c,17,c1f75cc0f7fe269dd0fd9bd5e24f9586,296bd0cc6e735f9d7488ebc8fbc19130,1,2,8,3.0,4.0,4.0,3.0,5.0,4.0,4.0,1.0,4.0,2.0,3.0,4.0,5.0,4.0,6.0,4.0,4.0,2.0,4.0,3.0,6.0,4.0
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,b948aa07167c9acb17487657e96870e5,aab3238922bcc25a6f606eb525ffdc56,28fc2782ea7ef51c1104ccf7b9bea13d,485095ca4d0494dc265ad8de07ec107b,1,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,2.0,1.0,1.0,5.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,6.0,2.0,2.0,1.0,0.0,1.0
2023-07-18,16a5cdae362b8d27a1d8f8c7b78b4330,4e824a65fbd01f1708131bd247842688,c51ce410c124a10e0db5e4b97fc2af39,5caf41d62364d5b41a893adc1a9dd5d4,f633b7df336a0a7f8251e1eec56ae973,1,c1f75cc0f7fe269dd0fd9bd5e24f9586,296bd0cc6e735f9d7488ebc8fbc19130,1,2,8,37.0,28.0,48.0,79.0,67.0,35.0,34.0,30.0,32.0,29.0,45.0,37.0,15.0,41.0,36.0,34.0,33.0,61.0,58.0,44.0,41.0,26.0
2023-07-18,1ecfb463472ec9115b10c292ef8bc986,530b5dc58f1ad1eebf282a89c432c006,c74d97b01eae257e44aa9d5bade97baf,1bc0249a6412ef49b07fe6f62e6dc8de,d407a3ebb4ab9b0d68b224486f8b8dad,17,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,2,1,28,6.0,7.0,1.0,8.0,8.0,5.0,14.0,2.0,1.0,9.0,2.0,3.0,32.0,36.0,29.0,14.0,5.0,7.0,15.0,18.0,10.0,10.0
2023-07-18,42a0e188f5033bc65bf8d78622277c4e,2c70ef35191c7a76e087188b0d2254da,c51ce410c124a10e0db5e4b97fc2af39,fd5c905bcd8c3348ad1b35d7231ee2b1,3dde95bfddfc5c387eb9e7b7a77dfa63,1,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,1.0,4.0,3.0,4.0,1.0,2.0,5.0,9.0,5.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,3ab75955a9c0ce15f6ca004ff088e7f6,c74d97b01eae257e44aa9d5bade97baf,c559da2ba967eb820766939a658022c8,8ec316a6bd7240d74c0567a1d9b311e5,17,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,5.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,2.0,6.0,8.0,7.0,3.0,2.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0
2023-07-18,42a0e188f5033bc65bf8d78622277c4e,c3f196f1d015387cbc3c8ea7dc7f5090,c74d97b01eae257e44aa9d5bade97baf,a368b0de8b91cfb3f91892fbf1ebd4b2,8feef08314d477a5b68ba18a6d35819d,1,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2023-07-18,42a0e188f5033bc65bf8d78622277c4e,f73e0597cfe9708118d02de72d265e3b,aab3238922bcc25a6f606eb525ffdc56,9701a1c165dd9420816bfec5edd6c2b1,c01c475ac8d447730ece97d846cc4f25,1,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2023-07-18,f7e6c85504ce6e82442c770f7c8606f0,b948aa07167c9acb17487657e96870e5,aab3238922bcc25a6f606eb525ffdc56,28fc2782ea7ef51c1104ccf7b9bea13d,485095ca4d0494dc265ad8de07ec107b,1,3202111cf90e7c816a472aaceb72b0df,32586311f16876abf92901085bd87b99,1,1,12,2.0,1.0,2.0,3.0,1.0,4.0,2.0,3.0,4.0,2.0,4.0,5.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,3.0,5.0
2023-07-18,42a0e188f5033bc65bf8d78622277c4e,2a875376cce8ea8e15042d2ecdeb0fe1,c74d97b01eae257e44aa9d5bade97baf,c559da2ba967eb820766939a658022c8,329ccb6e98ddf18590822febd4ccb380,17,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,3.0,3.0,1.0,2.0,4.0,1.0,3.0,8.0,9.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,5.0,6.0,3.0,1.0,3.0,3.0
2023-07-18,f7e6c85504ce6e82442c770f7c8606f0,c3f196f1d015387cbc3c8ea7dc7f5090,c74d97b01eae257e44aa9d5bade97baf,a368b0de8b91cfb3f91892fbf1ebd4b2,8feef08314d477a5b68ba18a6d35819d,1,3202111cf90e7c816a472aaceb72b0df,32586311f16876abf92901085bd87b99,1,1,12,4.0,6.0,10.0,10.0,5.0,9.0,6.0,6.0,2.0,5.0,3.0,4.0,5.0,1.0,2.0,3.0,1.0,8.0,2.0,2.0,1.0,1.0
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,2e277351c5cfe6dd5bd87b2457a7e1eb,6512bd43d9caa6e02c990b0a82652dca,c9f95a0a5af052bffce5c89917335f67,507c9dcd6538b05090d22c4b73c535a7,1,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,9.0,17.0,24.0,17.0,84.0,45.0,15.0,9.0,17.0,20.0,12.0,5.0,1.0,16.0,17.0,8.0,6.0,13.0,18.0,25.0,4.0,6.0
2023-07-18,16a5cdae362b8d27a1d8f8c7b78b4330,7d3f2fed7faf3501554970cd3c0d724e,c51ce410c124a10e0db5e4b97fc2af39,2df45244f09369e16ea3f9117ca45157,a6b626d2738e74999cc3fdbdddfdb49f,1,c1f75cc0f7fe269dd0fd9bd5e24f9586,296bd0cc6e735f9d7488ebc8fbc19130,1,2,8,1.0,1.0,2.0,1.0,2.0,6.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,4.0
2023-07-18,1ecfb463472ec9115b10c292ef8bc986,695078b902484f8edb56d01c0b906c8c,c74d97b01eae257e44aa9d5bade97baf,1bc0249a6412ef49b07fe6f62e6dc8de,2a307e6985c82c6245bc0b3186cdf9bc,17,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,2,1,28,2.0,2.0,6.0,2.0,2.0,5.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0
2023-07-18,6364d3f0f495b6ab9dcf8d3b5c6e0b01,0f152427918d29bb1081834c1d375a48,c74d97b01eae257e44aa9d5bade97baf,1bc0249a6412ef49b07fe6f62e6dc8de,ca34f669ae367c87f0e75dcae0f61ee5,17,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,6.0,2.0,3.0,2.0,1.0,4.0,5.0,5.0,4.0,3.0,5.0,1.0
2023-07-18,6364d3f0f495b6ab9dcf8d3b5c6e0b01,6811c89c74a156baa50dcefedb2cc963,c74d97b01eae257e44aa9d5bade97baf,c559da2ba967eb820766939a658022c8,130d817d8b3f616e97c555ec57946aec,1,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,2.0,6.0,12.0,4.0,10.0,4.0,2.0,4.0,10.0,4.0,4.0,16.0,16.0,4.0,4.0,8.0,12.0,5.0,4.0,8.0,2.0,8.0
2023-07-18,16a5cdae362b8d27a1d8f8c7b78b4330,1edb148e94ceddc5abaa91ad4814a737,c74d97b01eae257e44aa9d5bade97baf,c559da2ba967eb820766939a658022c8,89b0107c6d0aca5f15fa7a715f9e06e5,17,c1f75cc0f7fe269dd0fd9bd5e24f9586,296bd0cc6e735f9d7488ebc8fbc19130,1,2,8,10.0,10.0,9.0,10.0,13.0,9.0,7.0,8.0,9.0,11.0,12.0,15.0,3.0,7.0,9.0,10.0,6.0,10.0,12.0,9.0,6.0,5.0
2023-07-18,f7e6c85504ce6e82442c770f7c8606f0,70080bba1f176e070456abff52203013,c74d97b01eae257e44aa9d5bade97baf,1bc0249a6412ef49b07fe6f62e6dc8de,d407a3ebb4ab9b0d68b224486f8b8dad,17,3202111cf90e7c816a472aaceb72b0df,32586311f16876abf92901085bd87b99,1,1,12,4.0,8.0,17.0,23.0,19.0,20.0,12.0,20.0,9.0,6.0,8.0,32.0,16.0,21.0,6.0,4.0,9.0,4.0,4.0,5.0,6.0,5.0
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,b0bae916aa9ae17dfb7ad7ec469345fd,c74d97b01eae257e44aa9d5bade97baf,c559da2ba967eb820766939a658022c8,8ec316a6bd7240d74c0567a1d9b311e5,17,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,2.0,4.0,3.0,3.0,1.0,5.0,5.0,1.0,2.0,7.0,4.0,2.0,5.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0
2023-07-18,f7e6c85504ce6e82442c770f7c8606f0,c68df84a2c5196f02ac88eb98f43b119,6512bd43d9caa6e02c990b0a82652dca,c9f95a0a5af052bffce5c89917335f67,ae67c7640ebb8ead39d9f7a7594ca8f9,1,3202111cf90e7c816a472aaceb72b0df,32586311f16876abf92901085bd87b99,1,1,12,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,17667b08596154dc5e9417f410cbced3,aab3238922bcc25a6f606eb525ffdc56,28fc2782ea7ef51c1104ccf7b9bea13d,7a8aebb07d6e8ba9da453ec0f3f359a4,1,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,1.0,2.0,1.0,2.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,1.0,0.0,1.0,1.0
2023-07-18,42a0e188f5033bc65bf8d78622277c4e,c0e3f3bd815a862433bc3399c487926b,aab3238922bcc25a6f606eb525ffdc56,186a157b2992e7daed3677ce8e9fe40f,aa36dc1d45661519a5bf923429776a83,1,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,46.0,49.0,98.0,103.0,114.0,54.0,79.0,59.0,55.0,65.0,116.0,113.0,66.0,65.0,58.0,55.0,82.0,90.0,90.0,52.0,49.0,42.0
2023-07-18,fa7cdfad1a5aaf8370ebeda47a1ff1c3,6e456038d557302367b91b7e0ab71e24,6512bd43d9caa6e02c990b0a82652dca,c9f95a0a5af052bffce5c89917335f67,507c9dcd6538b05090d22c4b73c535a7,1,885fe656777008c335ac96072a45be15,296bd0cc6e735f9d7488ebc8fbc19130,1,1,12,3.0,10.0,15.0,13.0,51.0,22.0,7.0,10.0,8.0,34.0,21.0,16.0,6.0,10.0,7.0,11.0,5.0,7.0,12.0,4.0,3.0,9.0
2023-07-18,6364d3f0f495b6ab9dcf8d3b5c6e0b01,dcf79f9ef54983fa6ad2f03045a727a8,c74d97b01eae257e44aa9d5bade97baf,f3173935ed8ac4bf073c1bcd63171f8a,bf7098fa7a7f267d4cd5a90f4b2cd8fa,1,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,4.0,4.0,3.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,480c8cfe6acee2ea1d6f1c63bb80f226,c51ce410c124a10e0db5e4b97fc2af39,535ab76633d94208236a2e829ea6d888,62a415ea2b60a33b87aa005cb9c4e9ff,1,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0
2023-07-18,16a5cdae362b8d27a1d8f8c7b78b4330,63b837c9a3fd362191761401ed418679,6512bd43d9caa6e02c990b0a82652dca,e58cc5ca94270acaceed13bc82dfedf7,c93c26cd49ea08e6b8984351d4164575,1,c1f75cc0f7fe269dd0fd9bd5e24f9586,296bd0cc6e735f9d7488ebc8fbc19130,1,2,8,13.0,8.0,5.0,12.0,53.0,11.0,9.0,5.0,5.0,22.0,72.0,77.0,32.0,25.0,27.0,13.0,11.0,58.0,36.0,18.0,3.0,10.0
2023-07-18,f7e6c85504ce6e82442c770f7c8606f0,f7797c89f0833cc91f84cd1740a4cbe5,aab3238922bcc25a6f606eb525ffdc56,28fc2782ea7ef51c1104ccf7b9bea13d,d29b5ce9c2883f0b7e90f79071a2ca82,1,3202111cf90e7c816a472aaceb72b0df,32586311f16876abf92901085bd87b99,1,1,12,10.0,2.0,6.0,1.0,4.0,6.0,7.0,1.0,3.0,2.0,6.0,5.0,4.0,6.0,5.0,0.0,1.0,6.0,4.0,8.0,2.0,2.0
2023-07-18,1ecfb463472ec9115b10c292ef8bc986,00b72c2f01a1512cbb1d3f33319bac93,c74d97b01eae257e44aa9d5bade97baf,1bc0249a6412ef49b07fe6f62e6dc8de,d407a3ebb4ab9b0d68b224486f8b8dad,17,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,2,1,28,7.0,4.0,2.0,6.0,6.0,5.0,10.0,8.0,3.0,7.0,4.0,5.0,5.0,9.0,5.0,5.0,4.0,10.0,6.0,9.0,10.0,14.0
2023-07-18,1ecfb463472ec9115b10c292ef8bc986,eb34f5dbc8ef8aa6bce13d34bc5d4ddd,c74d97b01eae257e44aa9d5bade97baf,c559da2ba967eb820766939a658022c8,130d817d8b3f616e97c555ec57946aec,17,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,2,1,28,6.0,5.0,4.0,3.0,5.0,6.0,2.0,8.0,7.0,7.0,6.0,8.0,5.0,5.0,6.0,3.0,6.0,6.0,8.0,5.0,8.0,7.0
2023-07-18,42a0e188f5033bc65bf8d78622277c4e,0e497d3dfb10dc402fbe06de4e0bb233,c74d97b01eae257e44aa9d5bade97baf,a368b0de8b91cfb3f91892fbf1ebd4b2,e2133a6d8af3a5c6f2dd40cbbaa3640f,1,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0
2023-07-18,f7e6c85504ce6e82442c770f7c8606f0,62d4af457ba2540ce0898a211c0cd17a,c74d97b01eae257e44aa9d5bade97baf,c559da2ba967eb820766939a658022c8,e06f5ed77191826c212c30722f2cc5a2,17,3202111cf90e7c816a472aaceb72b0df,32586311f16876abf92901085bd87b99,1,1,12,71.0,60.0,93.0,98.0,132.0,122.0,98.0,62.0,44.0,40.0,64.0,127.0,69.0,96.0,62.0,41.0,50.0,103.0,112.0,51.0,41.0,53.0
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,db891552cb83232b0f2bcf78f353c2f5,c74d97b01eae257e44aa9d5bade97baf,c559da2ba967eb820766939a658022c8,e06f5ed77191826c212c30722f2cc5a2,17,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,3.0,3.0,5.0,3.0,3.0,3.0,1.0,2.0,4.0,4.0,2.0,6.0,6.0,5.0,7.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0
2023-07-18,f7e6c85504ce6e82442c770f7c8606f0,308b51c163aa27d2818e350fd9a396a2,aab3238922bcc25a6f606eb525ffdc56,9701a1c165dd9420816bfec5edd6c2b1,6d795bb9e527e367063c0044c4fc16a6,1,3202111cf90e7c816a472aaceb72b0df,32586311f16876abf92901085bd87b99,1,1,12,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0
2023-07-18,c81e728d9d4c2f636f067f89cc14862c,ca01508b10343dab5b28a1526ce9982d,aab3238922bcc25a6f606eb525ffdc56,28fc2782ea7ef51c1104ccf7b9bea13d,b3e70d072fc648f6934c288e44f5c35e,1,908c9a564a86426585b29f5335b619bc,429a86ff6336c144ddaf6144f52ab52c,1,1,8,2.0,4.0,6.0,7.0,3.0,3.0,2.0,3.0,2.0,3.0,8.0,5.0,5.0,2.0,2.0,6.0,4.0,2.0,5.0,3.0,3.0,4.0
2023-07-18,42a0e188f5033bc65bf8d78622277c4e,6157d6990d9a15027be2e356cccdc84d,c20ad4d76fe97759aa27a0c99bff6710,fb2fcd534b0ff3bbed73cc51df620323,45551f4c29881972ae5ed3666a5b1b8b,1,b8b4b727d6f5d1b61fff7be687f7970f,da742b3cfca5388aaf9af28a726a3c30,1,1,12,13.0,28.0,54.0,73.0,67.0,49.0,45.0,51.0,39.0,30.0,125.0,119.0,62.0,53.0,34.0,34.0,64.0,174.0,151.0,71.0,27.0,23.0
2023-07-18,f7e6c85504ce6e82442c770f7c8606f0,b4ab993bdba241af27d641bd055406a2,c74d97b01eae257e44aa9d5bade97baf,1bc0249a6412ef49b07fe6f62e6dc8de,2a307e6985c82c6245bc0b3186cdf9bc,17,3202111cf90e7c816a472aaceb72b0df,32586311f16876abf92901085bd87b99,1,1,12,33.0,37.0,49.0,73.0,46.0,39.0,18.0,52.0,48.0,43.0,57.0,41.0,26.0,19.0,32.0,14.0,30.0,45.0,46.0,51.0,14.0,18.0
2023-07-18,f7e6c85504ce6e82442c770f7c8606f0,b55c4cfc458f1a9d0711874b10d65a9c,6512bd43d9caa6e02c990b0a82652dca,b59c67bf196a4758191e42f76670ceba,11fb95ff05cc28bb107e4a920c60b6cf,1,3202111cf90e7c816a472aaceb72b0df,32586311f16876abf92901085bd87b99,1,1,12,0.0,10.0,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
